Date,Symbol,Series,Deliverable_Qty,Traded_Qty,Delivery_Pct
2025-11-04,NIBL,EQ,17125.0,34899,49.07
2025-11-04,NIDAN,SM,2000.0,2000,100.0
2025-11-04,NIF100BEES,EQ,53318.0,78860,67.61
2025-11-04,NIF100IETF,EQ,88520.0,131852,67.14
2025-11-04,NIF10GETF,EQ,310.0,343,90.38
2025-11-04,NIF5GETF,EQ,344.0,447,76.96
2025-11-04,NIFITETF,EQ,998.0,998,100.0
2025-11-04,NIFMID150,EQ,310.0,610,50.82
2025-11-04,NIFTY1,EQ,22386.0,34119,65.61
2025-11-04,NIFTY100EW,EQ,17053.0,18282,93.28
2025-11-04,NIFTY50ADD,EQ,7919.0,12636,62.67
2025-11-04,NIFTYBEES,EQ,4027505.0,5283417,76.23
2025-11-04,NIFTYBETF,EQ,8183.0,9883,82.8
2025-11-04,NIFTYCASE,EQ,218886.0,232325,94.22
2025-11-04,NIFTYETF,EQ,80902.0,97110,83.31
2025-11-04,NIFTYIETF,EQ,566404.0,829323,68.3
2025-11-04,NIFTYQLITY,EQ,37325.0,41636,89.65
2025-11-04,NIITLTD,EQ,94317.0,204092,46.21
2025-11-04,NIITMTS,EQ,140237.0,188301,74.47
2025-11-04,NIKITA,ST,10800.0,12000,90.0
2025-11-04,NILAINFRA,EQ,252620.0,294734,85.71
2025-11-04,NILASPACES,BE,,519822,
2025-11-04,NILKAMAL,EQ,1422.0,1740,81.72
2025-11-04,NINSYS,EQ,793.0,1381,57.42
2025-11-04,NIPPOBATRY,EQ,4899.0,5369,91.25
2025-11-04,NIRAJ,EQ,230201.0,259959,88.55
2025-11-04,NIRAJISPAT,EQ,181.0,198,91.41
2025-11-04,NIRMAN,SM,6600.0,6600,100.0
2025-11-04,NITCO,EQ,1795698.0,2466193,72.81
2025-11-04,NITINSPIN,EQ,54297.0,166102,32.69
2025-11-04,NITIRAJ,EQ,2065.0,2410,85.68
2025-11-04,NIVABUPA,EQ,4765818.0,11992709,39.74
2025-11-04,NKIND,EQ,150.0,274,54.74
2025-11-04,NLCINDIA,EQ,768535.0,1493912,51.44
2025-11-04,NMDC,EQ,6691495.0,15769204,42.43
2025-11-04,NMSTEEL,SM,1600.0,1600,100.0
2025-11-04,NOCIL,EQ,143152.0,357975,39.99
2025-11-04,NOIDATOLL,EQ,70191.0,82155,85.44
2025-11-04,NORBTEAEXP,BE,,117,
2025-11-04,NORTHARC,EQ,379627.0,690461,54.98
2025-11-04,NOVAAGRI,EQ,32489.0,82457,39.4
2025-11-04,NPBET,EQ,475.0,485,97.94
2025-11-04,NPST,EQ,5280.0,9048,58.36
2025-11-04,NRAIL,EQ,12835.0,21337,60.15
2025-11-04,NRBBEARING,EQ,60171.0,99209,60.65
2025-11-04,NRL,EQ,36963.0,84244,43.88
2025-11-04,NRVANDANA,SM,33000.0,42000,78.57
2025-11-04,NSIL,BE,,8367,
2025-11-04,NSLNISP,EQ,2062334.0,3807505,54.16
2025-11-04,NTPC,EQ,7898395.0,11887651,66.44
2025-11-04,NTPCGREEN,EQ,2738951.0,4432847,61.79
2025-11-04,NUCLEUS,EQ,5370.0,9480,56.65
2025-11-04,NURECA,BE,,11709,
2025-11-04,NUVAMA,EQ,45669.0,167916,27.2
2025-11-04,NUVOCO,EQ,87317.0,168974,51.67
2025-11-04,NV20,EQ,5713.0,7225,79.07
2025-11-04,NV20BEES,EQ,7448.0,10349,71.97
2025-11-04,NV20IETF,EQ,416598.0,573772,72.61
2025-11-04,NXST,RR,487873.0,515570,94.63
2025-11-04,NYKAA,EQ,2324033.0,4235678,54.87
2025-11-04,OAL,EQ,9339.0,14545,64.21
2025-11-04,OBCL,EQ,2827.0,4262,66.33
2025-11-04,OBEROIRLTY,EQ,152685.0,356588,42.82
2025-11-04,OBSCP,SM,22400.0,27600,81.16
2025-11-04,OCCLLTD,EQ,85231.0,116871,72.93
2025-11-04,ODIGMA,BE,,18233,
2025-11-04,OFSS,EQ,48684.0,85461,56.97
2025-11-04,OIL,EQ,622055.0,1262735,49.26
2025-11-04,OILCOUNTUB,EQ,24446.0,33919,72.07
2025-11-04,OILIETF,EQ,2442431.0,3115317,78.4
2025-11-04,OLAELEC,BE,,5980546,
2025-11-04,OLECTRA,EQ,103350.0,390375,26.47
2025-11-04,OLIL,SM,11600.0,25200,46.03
2025-11-04,OMAXAUTO,EQ,495994.0,958210,51.76
2025-11-04,OMAXE,EQ,51748.0,81177,63.75
2025-11-04,OMFREIGHT,EQ,24279.0,53534,45.35
2025-11-04,OMINFRAL,EQ,36597.0,64728,56.54
2025-11-04,OMKARCHEM,BZ,,10165,
2025-11-04,ONELIFECAP,EQ,106919.0,164109,65.15
2025-11-04,ONEPOINT,EQ,3769084.0,5587236,67.46
2025-11-04,ONESOURCE,EQ,30504.0,57608,52.95
2025-11-04,ONGC,EQ,3535437.0,6006851,58.86
2025-11-04,ONMOBILE,EQ,205165.0,374856,54.73
2025-11-04,ONWARDTEC,EQ,15477.0,27530,56.22
2025-11-04,ONYX,SM,2000.0,2000,100.0
2025-11-04,OPTIEMUS,EQ,31876.0,63812,49.95
2025-11-04,OPTIVALUE,SM,9600.0,12800,75.0
2025-11-04,ORBTEXP,EQ,11824.0,20292,58.27
2025-11-04,ORCHASP,BE,,182087,
2025-11-04,ORCHPHARMA,EQ,80683.0,188295,42.85
2025-11-04,ORIANA,SM,16725.0,30000,55.75
2025-11-04,ORICONENT,EQ,1036650.0,1578133,65.69
2025-11-04,ORIENTALTL,EQ,106184.0,155955,68.09
2025-11-04,ORIENTBELL,EQ,3844.0,5237,73.4
2025-11-04,ORIENTCEM,EQ,332805.0,649870,51.21
2025-11-04,ORIENTCER,EQ,43471.0,65721,66.14
2025-11-04,ORIENTELEC,EQ,38059.0,70205,54.21
2025-11-04,ORIENTHOT,EQ,125017.0,225714,55.39
2025-11-04,ORIENTLTD,EQ,1527.0,1978,77.2
2025-11-04,ORIENTPPR,EQ,88635.0,122802,72.18
2025-11-04,ORIENTTECH,EQ,170270.0,540654,31.49
2025-11-04,ORISSAMINE,EQ,4236.0,7179,59.01
2025-11-04,ORTEL,BZ,,4227,
2025-11-04,ORTINGLOBE,BE,,12429,
2025-11-04,OSELDEVICE,ST,25000.0,26200,95.42
2025-11-04,OSIAHYPER,BE,,213280,
2025-11-04,OSWALAGRO,EQ,84818.0,164778,51.47
2025-11-04,OSWALGREEN,EQ,108912.0,369547,29.47
2025-11-04,OSWALPUMPS,EQ,86734.0,156836,55.3
2025-11-04,OSWALSEEDS,BE,,86454,
2025-11-04,OWAIS,SM,7000.0,9500,73.68
2025-11-04,PACEDIGITK,EQ,455867.0,1129229,40.37
2025-11-04,PAGEIND,EQ,17811.0,25177,70.74
2025-11-04,PAISALO,EQ,4371852.0,7117536,61.42
2025-11-04,PAKKA,EQ,37585.0,59760,62.89
2025-11-04,PALASHSECU,EQ,6460.0,9526,67.81
2025-11-04,PALREDTEC,BE,,3737,
2025-11-04,PANACEABIO,EQ,33465.0,66131,50.6
2025-11-04,PANACHE,BE,,28026,
2025-11-04,PANAMAPET,EQ,18788.0,32955,57.01
2025-11-04,PANSARI,EQ,2275.0,2705,84.1
2025-11-04,PAR,EQ,7239.0,8769,82.55
2025-11-04,PARACABLES,EQ,267834.0,422692,63.36
2025-11-04,PARADEEP,EQ,1515732.0,3824883,39.63
2025-11-04,PARAGMILK,EQ,386233.0,831854,46.43
2025-11-04,PARAGON,SM,6000.0,6000,100.0
2025-11-04,PARAMOUNT,SM,1200.0,1200,100.0
2025-11-04,PARAS,EQ,104313.0,225903,46.18
2025-11-04,PARASPETRO,EQ,79784.0,115032,69.36
2025-11-04,PARIN,ST,9250.0,12750,72.55
2025-11-04,PARKHOTELS,EQ,258279.0,343752,75.14
2025-11-04,PARSVNATH,EQ,182454.0,289445,63.04
2025-11-04,PARTH,ST,28000.0,28800,97.22
2025-11-04,PARTYCRUS,SM,3000.0,5000,60.0
2025-11-04,PASHUPATI,EQ,245.0,340,72.06
2025-11-04,PASUPTAC,EQ,59173.0,95939,61.68
2025-11-04,PATANJALI,EQ,645137.0,1205332,53.52
2025-11-04,PATELENG,EQ,1005092.0,1558221,64.5
2025-11-04,PATELRMART,EQ,53437.0,74157,72.06
2025-11-04,PATILAUTOM,SM,24000.0,31800,75.47
2025-11-04,PATINTLOG,EQ,52451.0,65673,79.87
2025-11-04,PATTECH,ST,3000.0,3000,100.0
2025-11-04,PAVNAIND,EQ,634141.0,739224,85.78
2025-11-04,PAYTM,EQ,777346.0,2055596,37.82
2025-11-04,PCBL,EQ,213606.0,479716,44.53
2025-11-04,PCCL,SM,4800.0,6400,75.0
2025-11-04,PCJEWELLER,EQ,23648087.0,76467244,30.93
2025-11-04,PDMJEPAPER,EQ,38655.0,56918,67.91
2025-11-04,PDSL,EQ,79396.0,213769,37.14
2025-11-04,PEARLPOLY,EQ,6793.0,8193,82.91
2025-11-04,PENIND,EQ,446511.0,968695,46.09
2025-11-04,PENINLAND,EQ,88817.0,215211,41.27
2025-11-04,PENTAGON,ST,32000.0,35000,91.43
2025-11-04,PERFECT,SZ,6000.0,6000,100.0
2025-11-04,PERSISTENT,EQ,225233.0,338741,66.49
2025-11-04,PETRONET,EQ,729174.0,1146375,63.61
2025-11-04,PFC,EQ,3024070.0,5105933,59.23
2025-11-04,PFIZER,EQ,4122.0,7146,57.68
2025-11-04,PFOCUS,EQ,707881.0,3512431,20.15
2025-11-04,PFS,EQ,268221.0,480186,55.86
2025-11-04,PGEL,EQ,469394.0,1006850,46.62
2025-11-04,PGHH,EQ,2147.0,3364,63.82
2025-11-04,PGHL,EQ,5400.0,9893,54.58
2025-11-04,PGIL,EQ,21332.0,38684,55.14
2025-11-04,PGINVIT,IV,1121843.0,1354252,82.84
2025-11-04,PHANTOMFX,SM,28500.0,33300,85.59
2025-11-04,PHARMABEES,EQ,1983027.0,2648122,74.88
2025-11-04,PHOENIXLTD,EQ,486821.0,894090,54.45
2025-11-04,PHOGLOBAL,SM,16000.0,18000,88.89
2025-11-04,PICCADIL,EQ,46179.0,103161,44.76
2025-11-04,PIDILITIND,EQ,498346.0,707089,70.48
2025-11-04,PIGL,BE,,90467,
2025-11-04,PIIND,EQ,54996.0,157073,35.01
2025-11-04,PILANIINVS,BE,,1958,
2025-11-04,PILITA,EQ,42173.0,73023,57.75
2025-11-04,PIONEEREMB,EQ,45088.0,48276,93.4
2025-11-04,PITTIENG,EQ,8901.0,15949,55.81
2025-11-04,PIXTRANS,EQ,6384.0,9363,68.18
2025-11-04,PKTEA,BE,,131,
2025-11-04,PLASTIBLEN,EQ,4583.0,5977,76.68
2025-11-04,PLATIND,EQ,32949.0,46166,71.37
2025-11-04,PLAZACABLE,EQ,34474.0,72593,47.49
2025-11-04,PNB,EQ,5409131.0,14185419,38.13
2025-11-04,PNBGILTS,EQ,69660.0,125721,55.41
2025-11-04,PNBHOUSING,EQ,303120.0,640906,47.3
2025-11-04,PNC,BE,,6689,
2025-11-04,PNCINFRA,EQ,50704.0,88833,57.08
2025-11-04,PNGJL,EQ,130126.0,292272,44.52
2025-11-04,POCL,EQ,168174.0,381036,44.14
2025-11-04,PODDARMENT,EQ,2885.0,3076,93.79
2025-11-04,POKARNA,EQ,33248.0,70479,47.17
2025-11-04,POLICYBZR,EQ,987325.0,1758541,56.14
2025-11-04,POLYCAB,EQ,94919.0,162179,58.53
2025-11-04,POLYMED,EQ,28331.0,69917,40.52
2025-11-04,POLYPLEX,EQ,12609.0,19647,64.18
2025-11-04,POLYSIL,ST,59000.0,61500,95.93
2025-11-04,PONNIERODE,EQ,10574.0,15603,67.77
2025-11-04,POONAWALLA,EQ,493253.0,1481997,33.28
2025-11-04,POSITRON,SM,4800.0,10500,45.71
2025-11-04,POWERGRID,EQ,17869185.0,26098629,68.47
2025-11-04,POWERINDIA,EQ,201554.0,1237485,16.29
2025-11-04,POWERMECH,EQ,24726.0,42647,57.98
2025-11-04,PPAP,EQ,8536.0,20892,40.86
2025-11-04,PPL,EQ,31948.0,50067,63.81
2025-11-04,PPLPHARMA,EQ,1936713.0,4528048,42.77
2025-11-04,PPSL,SM,81000.0,84000,96.43
2025-11-04,PRABHA,EQ,6070.0,10902,55.68
2025-11-04,PRAENG,BE,,111410,
2025-11-04,PRAJIND,EQ,235783.0,599006,39.36
2025-11-04,PRAKASH,EQ,464851.0,813816,57.12
2025-11-04,PRAKASHSTL,EQ,187127.0,287943,64.99
2025-11-04,PRAMARA,SM,17500.0,28500,61.4
2025-11-04,PRATHAM,SM,19600.0,22000,89.09
2025-11-04,PRAXIS,BE,,68523,
2025-11-04,PRECAM,EQ,43290.0,71760,60.33
2025-11-04,PRECOT,EQ,839.0,1831,45.82
2025-11-04,PRECWIRE,EQ,222436.0,493210,45.1
2025-11-04,PREMEXPLN,EQ,367574.0,718615,51.15
2025-11-04,PREMIER,BE,,3025,
2025-11-04,PREMIERENE,EQ,380961.0,809394,47.07
2025-11-04,PREMIERPOL,EQ,55719.0,110784,50.3
2025-11-04,PREMIUM,SM,3000.0,3000,100.0
2025-11-04,PRESSTONIC,SM,14400.0,14400,100.0
2025-11-04,PRESTIGE,EQ,99915.0,227441,43.93
2025-11-04,PRICOLLTD,EQ,56416.0,102871,54.84
2025-11-04,PRIMECAB,SM,33600.0,44800,75.0
2025-11-04,PRIMESECU,EQ,50153.0,75559,66.38
2025-11-04,PRIMO,EQ,51927.0,60098,86.4
2025-11-04,PRINCEPIPE,EQ,49368.0,98833,49.95
2025-11-04,PRITI,EQ,13501.0,24963,54.08
2025-11-04,PRITIKA,SM,4000.0,6000,66.67
2025-11-04,PRITIKAUTO,EQ,127828.0,180301,70.9
2025-11-04,PRIVISCL,EQ,47796.0,82863,57.68
2025-11-04,PRIZOR,ST,20000.0,20800,96.15
2025-11-04,PRLIND,SM,6000.0,8000,75.0
2025-11-04,PROFX,SM,41600.0,41600,100.0
2025-11-04,PROPEQUITY,SM,3600.0,7200,50.0
2025-11-04,PROSTARM,EQ,172404.0,314245,54.86
2025-11-04,PROTEAN,EQ,158712.0,339016,46.82
2025-11-04,PROV,SM,560.0,640,87.5
2025-11-04,PROZONER,BE,,2886,
2025-11-04,PRSMJOHNSN,EQ,96961.0,215305,45.03
2025-11-04,PRUDENT,EQ,65749.0,83639,78.61
2025-11-04,PRUDMOULI,EQ,18297.0,39482,46.34
2025-11-04,PSB,EQ,1417428.0,2595700,54.61
2025-11-04,PSFL,SM,14000.0,16000,87.5
2025-11-04,PSPPROJECT,EQ,83757.0,259146,32.32
2025-11-04,PSRAJ,ST,1000.0,1000,100.0
2025-11-04,PSUBANK,EQ,140279.0,169438,82.79
2025-11-04,PSUBANKADD,EQ,43953.0,54403,80.79
2025-11-04,PSUBNKBEES,EQ,2655211.0,4133505,64.24
2025-11-04,PSUBNKIETF,EQ,97626.0,196405,49.71
2025-11-04,PTC,EQ,670936.0,1147221,58.48
2025-11-04,PTCIL,EQ,2759.0,7267,37.97
2025-11-04,PTL,EQ,27083.0,44078,61.44
2025-11-04,PUNJABCHEM,EQ,15283.0,50806,30.08
2025-11-04,PURPLEUTED,ST,500.0,500,100.0
2025-11-04,PURVA,EQ,43588.0,91641,47.56
2025-11-04,PURVFLEXI,ST,6400.0,6400,100.0
2025-11-04,PUSHPA,SM,174000.0,315000,55.24
2025-11-04,PVP,BE,,39907,
2025-11-04,PVRINOX,EQ,160818.0,276627,58.14
2025-11-04,PVSL,EQ,56422.0,92009,61.32
2025-11-04,PVTBANIETF,EQ,145138.0,189760,76.49
2025-11-04,PVTBANKADD,EQ,6407.0,8170,78.42
2025-11-04,PYRAMID,EQ,9197.0,13793,66.68
2025-11-04,QFIL,SM,9000.0,9000,100.0
2025-11-04,QGOLDHALF,EQ,164507.0,289736,56.78
2025-11-04,QMSMEDI,SM,23000.0,27000,85.19
2025-11-04,QNIFTY,EQ,380.0,509,74.66
2025-11-04,QPOWER,EQ,168592.0,358577,47.02
2025-11-04,QUADFUTURE,EQ,1051649.0,16619570,6.33
2025-11-04,QUAL30IETF,EQ,48663.0,80867,60.18
2025-11-04,QUALITY30,EQ,3439.0,3439,100.0
2025-11-04,QUESS,EQ,183706.0,332369,55.27
2025-11-04,QUESTLAB,SM,21600.0,25200,85.71
2025-11-04,QUICKHEAL,EQ,63753.0,130385,48.9
2025-11-04,QUICKTOUCH,SM,4500.0,4500,100.0
2025-11-04,QVCEL,SM,9600.0,11200,85.71
2025-11-04,RACE,EQ,1116.0,2359,47.31
2025-11-04,RACLGEAR,EQ,5456.0,15066,36.21
2025-11-04,RADAAN,EQ,26085.0,34853,74.84
2025-11-04,RADHIKAJWE,EQ,445154.0,1618977,27.5
2025-11-04,RADIANTCMS,EQ,81849.0,128781,63.56
2025-11-04,RADICO,EQ,196320.0,264233,74.3
2025-11-04,RADIOCITY,EQ,155539.0,228911,67.95
2025-11-04,RADIOCITY,P1,6110.0,6110,100.0
2025-11-04,RADIOWALLA,SM,3200.0,4800,66.67
2025-11-04,RAILTEL,EQ,232777.0,501538,46.41
2025-11-04,RAIN,EQ,548835.0,1084075,50.63
2025-11-04,RAINBOW,EQ,154847.0,194428,79.64
2025-11-04,RAJESHEXPO,EQ,126883.0,239677,52.94
2025-11-04,RAJINDLTD,SM,27000.0,28500,94.74
2025-11-04,RAJMET,EQ,285698.0,407261,70.15
2025-11-04,RAJOOENG,EQ,237708.0,366770,64.81
2025-11-04,RAJPUTANA,SM,3000.0,3000,100.0
2025-11-04,RAJRATAN,EQ,102432.0,500137,20.48
2025-11-04,RAJRILTD,BE,,13481,
2025-11-04,RAJSREESUG,EQ,73297.0,142253,51.53
2025-11-04,RAJTV,EQ,1516.0,2156,70.32
2025-11-04,RALLIS,EQ,291649.0,525996,55.45
2025-11-04,RAMANEWS,EQ,18114.0,25781,70.26
2025-11-04,RAMAPHO,EQ,110626.0,441480,25.06
2025-11-04,RAMASTEEL,EQ,2092318.0,5258901,39.79
2025-11-04,RAMCOCEM,EQ,84164.0,152251,55.28
2025-11-04,RAMCOIND,EQ,92073.0,158590,58.06
2025-11-04,RAMCOSYS,EQ,37015.0,88842,41.66
2025-11-04,RAMKY,EQ,34804.0,58882,59.11
2025-11-04,RAMRAT,EQ,7797.0,12616,61.8
2025-11-04,RANASUG,EQ,37231.0,82438,45.16
2025-11-04,RANEHOLDIN,EQ,7425.0,13287,55.88
2025-11-04,RAPPID,SM,19200.0,22200,86.49
2025-11-04,RATEGAIN,EQ,293140.0,623861,46.99
2025-11-04,RATNAMANI,EQ,9740.0,20269,48.05
2025-11-04,RATNAVEER,EQ,441703.0,698875,63.2
2025-11-04,RAYMOND,EQ,55120.0,130535,42.23
2025-11-04,RAYMONDLSL,EQ,61068.0,110170,55.43
2025-11-04,RAYMONDREL,EQ,48105.0,90880,52.93
2025-11-04,RBA,EQ,473535.0,1072828,44.14
2025-11-04,RBLBANK,EQ,5100991.0,9204487,55.42
2025-11-04,RBMINFRA,SM,15000.0,16600,90.36
2025-11-04,RBS,SM,81600.0,88800,91.89
2025-11-04,RBZJEWEL,EQ,352981.0,1478170,23.88
2025-11-04,RCDL,SM,3000.0,3000,100.0
2025-11-04,RCF,EQ,618827.0,1221895,50.64
2025-11-04,RCOM,BE,,6940627,
2025-11-04,READYMIX,ST,8000.0,9000,88.89
2025-11-04,RECLTD,EQ,3304494.0,6215083,53.17
2025-11-04,REDINGTON,EQ,695965.0,1775688,39.19
2025-11-04,REDTAPE,EQ,382170.0,807105,47.35
2025-11-04,REFEX,EQ,160260.0,311123,51.51
2025-11-04,REFRACTORY,SM,11000.0,11000,100.0
2025-11-04,REGAAL,EQ,108443.0,246148,44.06
2025-11-04,REGENCERAM,EQ,10026.0,12980,77.24
2025-11-04,RELAXO,EQ,22630.0,50774,44.57
2025-11-04,RELCHEMQ,EQ,582.0,729,79.84
2025-11-04,RELIABLE,BE,,8261,
2025-11-04,RELIANCE,EQ,4092497.0,10007806,40.89
2025-11-04,RELIGARE,EQ,633340.0,1303611,48.58
2025-11-04,RELINFRA,BE,,318100,
2025-11-04,RELTD,EQ,128014.0,175091,73.11
2025-11-04,REMSONSIND,EQ,320466.0,605948,52.89
2025-11-04,REMUS,SM,7700.0,10600,72.64
2025-11-04,RENUKA,EQ,1288459.0,2469854,52.17
2025-11-04,REPCOHOME,EQ,275428.0,547492,50.31
2025-11-04,REPL,EQ,7272.0,9890,73.53
2025-11-04,REPRO,EQ,5957.0,22902,26.01
2025-11-04,RESPONIND,EQ,11866.0,21755,54.54
2025-11-04,RETAIL,EQ,1055.0,1191,88.58
2025-11-04,REXPIPES,ST,8000.0,8000,100.0
2025-11-04,REXPRO,SM,6000.0,8000,75.0
2025-11-04,RGL,EQ,117755.0,231454,50.88
2025-11-04,RHETAN,EQ,209546.0,558582,37.51
2025-11-04,RHFL,BZ,,1812673,
2025-11-04,RHIM,EQ,73547.0,155946,47.16
2025-11-04,RHL,EQ,3131.0,3433,91.2
2025-11-04,RICHA,ST,3000.0,3000,100.0
2025-11-04,RICOAUTO,EQ,170185.0,285666,59.57
2025-11-04,RIIL,EQ,18728.0,52749,35.5
2025-11-04,RILINFRA,SM,23000.0,29500,77.97
2025-11-04,RISHABH,BE,,39267,
2025-11-04,RITCO,EQ,8660.0,13294,65.14
2025-11-04,RITES,EQ,360573.0,1291581,27.92
2025-11-04,RKDL,EQ,11820.0,16904,69.92
2025-11-04,RKEC,EQ,13759.0,26325,52.27
2025-11-04,RKFORGE,EQ,139119.0,224900,61.86
2025-11-04,RKSWAMY,EQ,16468.0,26900,61.22
2025-11-04,RMDRIP,EQ,86999.0,156125,55.72
2025-11-04,RML,EQ,20562.0,35698,57.6
2025-11-04,RNBDENIMS,EQ,7690.0,25138,30.59
2025-11-04,RNFI,SM,13800.0,21000,65.71
2025-11-04,RNPL,SM,321600.0,400800,80.24
2025-11-04,ROCKINGDCE,SM,30250.0,46750,64.71
2025-11-04,ROHLTD,EQ,12834.0,25787,49.77
2025-11-04,ROLEXRINGS,EQ,235492.0,371671,63.36
2025-11-04,ROLLT,EQ,31353.0,44892,69.84
2025-11-04,ROLTA,BZ,,132197,
2025-11-04,ROML,EQ,1012.0,1566,64.62
2025-11-04,ROSSARI,EQ,10871.0,19501,55.75
2025-11-04,ROSSELLIND,EQ,5347.0,6566,81.43
2025-11-04,ROSSTECH,EQ,24208.0,42126,57.47
2025-11-04,ROTO,EQ,150046.0,227594,65.93
2025-11-04,ROUTE,EQ,189751.0,576209,32.93
2025-11-04,ROXHITECH,SM,4800.0,8000,60.0
2025-11-04,ROYALARC,SM,3600.0,4800,75.0
2025-11-04,RPEL,EQ,116298.0,412793,28.17
2025-11-04,RPGLIFE,EQ,3019.0,4530,66.64
2025-11-04,RPOWER,EQ,38634201.0,89467539,43.18
2025-11-04,RPPINFRA,EQ,35992.0,57253,62.86
2025-11-04,RPPL,EQ,21025.0,64113,32.79
2025-11-04,RPSGVENT,EQ,9795.0,13798,70.99
2025-11-04,RPTECH,EQ,41025.0,64266,63.84
2025-11-04,RRKABEL,EQ,243149.0,1330956,18.27
2025-11-04,RSSOFTWARE,EQ,12752.0,21316,59.82
2025-11-04,RSWM,EQ,37506.0,57853,64.83
2025-11-04,RSYSTEMS,EQ,21625.0,42252,51.18
2025-11-04,RTNINDIA,EQ,425360.0,1367697,31.1
2025-11-04,RTNPOWER,EQ,6152713.0,13322083,46.18
2025-11-04,RUBFILA,EQ,22409.0,27756,80.74
2025-11-04,RUBICON,EQ,193085.0,791479,24.4
2025-11-04,RUBYMILLS,EQ,3915.0,4738,82.63
2025-11-04,RUCHINFRA,EQ,71195.0,83656,85.1
2025-11-04,RUCHIRA,EQ,27056.0,40363,67.03
2025-11-04,RULKA,SM,1200.0,1500,80.0
2025-11-04,RUPA,EQ,33493.0,59317,56.46
2025-11-04,RUSHIL,EQ,198146.0,376067,52.69
2025-11-04,RUSTOMJEE,EQ,14516.0,30901,46.98
2025-11-04,RVHL,BE,,43114,
2025-11-04,RVNL,EQ,859845.0,1993561,43.13
2025-11-04,RVTH,EQ,764.0,967,79.01
2025-11-04,S&SPOWER,EQ,1217.0,1564,77.81
2025-11-04,SAAKSHI,ST,9000.0,12000,75.0
2025-11-04,SAATVIKGL,EQ,221423.0,470033,47.11
2025-11-04,SABAR,ST,25000.0,25000,100.0
2025-11-04,SABEVENTS,BE,,2369,
2025-11-04,SABTNL,EQ,1004.0,1340,74.93
2025-11-04,SACHEEROME,SM,29400.0,43200,68.06
2025-11-04,SADBHAV,EQ,132845.0,169368,78.44
2025-11-04,SADBHIN,BE,,54847,
2025-11-04,SADHAV,SM,3000.0,3000,100.0
2025-11-04,SADHNANIQ,BE,,1687492,
2025-11-04,SAFARI,EQ,25397.0,35839,70.86
2025-11-04,SAFEENTP,SM,57000.0,65500,87.02
2025-11-04,SAGARDEEP,EQ,6272.0,10940,57.33
2025-11-04,SAGCEM,EQ,45932.0,75806,60.59
2025-11-04,SAGILITY,EQ,21673610.0,80678138,26.86
2025-11-04,SAHAJSOLAR,SM,12400.0,18400,67.39
2025-11-04,SAHANA,SM,9375.0,12500,75.0
2025-11-04,SAHASRA,SM,22000.0,36800,59.78
2025-11-04,SAHYADRI,EQ,1786.0,2130,83.85
2025-11-04,SAIFL,SM,44000.0,72000,61.11
2025-11-04,SAIL,EQ,15012669.0,29013280,51.74
2025-11-04,SAILIFE,EQ,208342.0,365789,56.96
2025-11-04,SAJHOTELS,SM,8000.0,10000,80.0
2025-11-04,SAKAR,EQ,15781.0,24877,63.44
2025-11-04,SAKHTISUG,EQ,53746.0,82158,65.42
2025-11-04,SAKSOFT,EQ,107801.0,249982,43.12
2025-11-04,SAKUMA,EQ,1359118.0,1945969,69.84
2025-11-04,SALASAR,EQ,3434735.0,6385958,53.79
2025-11-04,SALONA,EQ,593.0,974,60.88
2025-11-04,SALSTEEL,BE,,320662,
2025-11-04,SALZERELEC,EQ,74663.0,170610,43.76
2025-11-04,SAMAY,ST,60000.0,96000,62.5
2025-11-04,SAMBHAAV,EQ,165213.0,196178,84.22
2025-11-04,SAMBHV,EQ,668617.0,1322919,50.54
2025-11-04,SAMHI,EQ,552746.0,914435,60.45
2025-11-04,SAMMAANCAP,EQ,5936633.0,12353683,48.06
2025-11-04,SAMPANN,EQ,84340.0,157945,53.4
2025-11-04,SANATHAN,EQ,3812.0,6574,57.99
2025-11-04,SANCO,BZ,,26550,
2025-11-04,SANDESH,EQ,549.0,588,93.37
2025-11-04,SANDHAR,EQ,69268.0,139617,49.61
2025-11-04,SANDUMA,EQ,624533.0,1859832,33.58
2025-11-04,SANGAMIND,EQ,4976.0,9190,54.15
2025-11-04,SANGANI,SM,1500.0,1500,100.0
2025-11-04,SANGHIIND,EQ,93721.0,224978,41.66
2025-11-04,SANGHVIMOV,EQ,113583.0,225995,50.26
2025-11-04,SANGINITA,EQ,403829.0,1045878,38.61
2025-11-04,SANOFI,EQ,14779.0,21650,68.26
2025-11-04,SANOFICONR,EQ,18518.0,22770,81.33
2025-11-04,SANSERA,EQ,60961.0,94424,64.56
2025-11-04,SANSTAR,EQ,196697.0,230606,85.3
2025-11-04,SANWARIA,BZ,,1599969,
2025-11-04,SAPPHIRE,EQ,113767.0,229465,49.58
2025-11-04,SARDAEN,EQ,245685.0,415153,59.18
2025-11-04,SAREGAMA,EQ,37802.0,65199,57.98
2025-11-04,SARLAPOLY,EQ,43296.0,69354,62.43
2025-11-04,SARTELE,SM,88000.0,121500,72.43
2025-11-04,SARVESHWAR,EQ,2947882.0,5198367,56.71
2025-11-04,SASKEN,EQ,2839.0,6115,46.43
2025-11-04,SASTASUNDR,EQ,7097.0,10893,65.15
2025-11-04,SATECH,SM,2000.0,2000,100.0
2025-11-04,SATIA,EQ,29464.0,38439,76.65
