SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ALPHAGEO, EQ, 23-Oct-2025, 248.15, 249.00, 287.00, 246.78, 266.40, 265.49, 268.11, 209650, 562.09, 2892, 95355, 45.48
ALPL30IETF, EQ, 23-Oct-2025, 28.03, 28.03, 28.27, 27.99, 28.01, 28.02, 28.18, 766706, 216.04, 2101, 523341, 68.26
ALPSINDUS, BE, 23-Oct-2025, 1.86, 1.86, 1.95, 1.77, 1.95, 1.95, 1.90, 35501, 0.67, 88, -, -
ALUWIND, SM, 23-Oct-2025, 91.95, 91.95, 92.00, 88.05, 88.05, 89.25, 90.92, 21000, 19.09, 10, 21000, 100.00
AMANTA, EQ, 23-Oct-2025, 127.02, 127.95, 127.95, 123.01, 124.00, 124.36, 125.23, 43526, 54.51, 1222, 24682, 56.71
AMBER, EQ, 23-Oct-2025, 8245.50, 8272.50, 8330.50, 8080.50, 8300.00, 8300.00, 8235.32, 185317, 15261.45, 28097, 56587, 30.54
AMBEY, SM, 23-Oct-2025, 40.70, 41.50, 41.50, 40.00, 40.00, 40.00, 40.29, 24000, 9.67, 5, 20000, 83.33
AMBICAAGAR, EQ, 23-Oct-2025, 25.45, 25.10, 26.50, 25.10, 25.72, 25.61, 25.51, 14091, 3.60, 78, 9696, 68.81
AMBIKCO, EQ, 23-Oct-2025, 1382.40, 1400.00, 1438.90, 1377.10, 1396.90, 1393.50, 1401.95, 16416, 230.14, 2402, 7807, 47.56
AMBUJACEM, EQ, 23-Oct-2025, 567.50, 570.40, 574.50, 563.00, 565.00, 564.35, 568.30, 2700038, 15344.19, 37178, 2137477, 79.16
AMCL, ST, 23-Oct-2025, 309.00, 309.00, 309.00, 300.00, 300.00, 300.00, 303.80, 4000, 12.15, 5, 4000, 100.00
AMDIND, EQ, 23-Oct-2025, 55.76, 56.00, 62.40, 56.00, 59.99, 59.35, 60.34, 107386, 64.79, 1633, 42245, 39.34
AMIABLE, SM, 23-Oct-2025, 65.50, 66.00, 77.00, 66.00, 68.10, 68.10, 70.28, 6400, 4.50, 4, 1600, 25.00
AMJLAND, EQ, 23-Oct-2025, 54.26, 54.26, 54.78, 54.00, 54.00, 54.04, 54.11, 15805, 8.55, 256, 14100, 89.21
AMNPLST, EQ, 23-Oct-2025, 230.53, 241.85, 250.00, 222.95, 224.90, 225.44, 237.41, 98135, 232.98, 3114, 30034, 30.60
AMRUTANJAN, EQ, 23-Oct-2025, 716.30, 716.30, 719.15, 711.30, 715.00, 715.20, 715.39, 4891, 34.99, 934, 3248, 66.41
ANANDRATHI, EQ, 23-Oct-2025, 3191.10, 3199.30, 3202.10, 3081.10, 3081.10, 3108.30, 3112.71, 240666, 7491.24, 46603, 114301, 47.49
ANANTAM, IV, 23-Oct-2025, 106.53, 106.53, 107.50, 106.01, 106.50, 106.37, 106.39, 143820, 153.01, 606, 127770, 88.84
ANANTRAJ, EQ, 23-Oct-2025, 644.05, 647.10, 647.90, 626.00, 627.00, 627.40, 632.62, 2680588, 16958.04, 51564, 1197592, 44.68
ANDHRAPAP, EQ, 23-Oct-2025, 78.12, 78.50, 78.55, 77.26, 77.90, 77.97, 77.92, 208766, 162.66, 1933, 127033, 60.85
ANDHRSUGAR, EQ, 23-Oct-2025, 80.39, 80.40, 80.80, 79.00, 79.06, 79.16, 79.98, 114300, 91.42, 2220, 71228, 62.32
ANGELONE, EQ, 23-Oct-2025, 2497.80, 2505.90, 2533.40, 2480.50, 2498.00, 2511.00, 2510.47, 525144, 13183.57, 26560, 172381, 32.83
ANIKINDS, EQ, 23-Oct-2025, 80.12, 81.45, 82.00, 77.62, 79.00, 78.27, 79.01, 22538, 17.81, 508, 14621, 64.87
ANKITMETAL, BZ, 23-Oct-2025, 1.87, 1.88, 1.90, 1.83, 1.85, 1.85, 1.85, 13937, 0.26, 47, -, -
ANLON, SM, 23-Oct-2025, 387.25, 419.95, 430.00, 405.00, 405.00, 406.70, 415.50, 12800, 53.18, 29, 7200, 56.25
ANMOL, EQ, 23-Oct-2025, 15.13, 15.13, 15.25, 15.01, 15.05, 15.05, 15.11, 41392, 6.26, 240, 35213, 85.07
ANNAPURNA, SM, 23-Oct-2025, 273.95, 275.00, 280.00, 236.55, 250.00, 249.80, 251.27, 670250, 1684.13, 1495, 349000, 52.07
ANONDITA, ST, 23-Oct-2025, 460.00, 460.00, 460.00, 446.00, 447.00, 447.25, 450.70, 20000, 90.14, 20, 19000, 95.00
ANSALAPI, BZ, 23-Oct-2025, 4.36, 4.27, 4.41, 4.27, 4.37, 4.29, 4.29, 27636, 1.19, 62, -, -
ANTELOPUS, EQ, 23-Oct-2025, 511.95, 520.00, 525.00, 512.20, 518.90, 516.15, 518.73, 17277, 89.62, 934, 10223, 59.17
ANTGRAPHIC, EQ, 23-Oct-2025, 1.06, 1.05, 1.08, 1.05, 1.08, 1.07, 1.07, 169889, 1.81, 255, 132311, 77.88
ANTHEM, EQ, 23-Oct-2025, 742.15, 745.55, 747.75, 715.15, 720.00, 717.80, 723.41, 576036, 4167.09, 34908, 304098, 52.79
ANUHPHR, EQ, 23-Oct-2025, 81.12, 82.00, 86.75, 81.44, 84.00, 83.68, 83.86, 145959, 122.40, 1737, 47609, 32.62
ANUP, EQ, 23-Oct-2025, 2320.80, 2340.10, 2350.00, 2327.50, 2332.00, 2333.50, 2337.74, 10910, 255.05, 2775, 5426, 49.73
ANURAS, EQ, 23-Oct-2025, 1098.00, 1095.00, 1099.40, 1074.10, 1082.00, 1084.90, 1084.60, 177526, 1925.45, 10152, 82422, 46.43
ANYA, SM, 23-Oct-2025, 23.60, 23.55, 23.55, 23.00, 23.55, 23.55, 23.28, 40000, 9.31, 7, 20000, 50.00
ANZEN, IV, 23-Oct-2025, 116.50, 116.50, 116.50, 116.50, 116.50, 116.50, 116.50, 25000, 29.13, 1, 25000, 100.00
AONEGOLD, EQ, 23-Oct-2025, 11.98, 11.68, 11.89, 10.96, 11.49, 11.47, 11.36, 1394806, 158.48, 3884, 1064602, 76.33
AONELIQUID, EQ, 23-Oct-2025, 1030.87, 1027.00, 1031.03, 999.94, 1031.01, 1031.01, 1030.95, 32283, 332.82, 671, 14743, 45.67
AONENIFTY, EQ, 23-Oct-2025, 10.58, 10.90, 10.90, 10.52, 10.61, 10.58, 10.65, 481443, 51.29, 2226, 319807, 66.43
AONETOTAL, EQ, 23-Oct-2025, 12.05, 12.41, 12.41, 12.00, 12.05, 12.04, 12.08, 607942, 73.45, 2975, 366736, 60.32
APARINDS, EQ, 23-Oct-2025, 8584.00, 8700.00, 8848.00, 8575.00, 8630.00, 8642.50, 8723.67, 60087, 5241.79, 15745, 19773, 32.91
APCL, EQ, 23-Oct-2025, 126.37, 125.31, 130.40, 123.35, 130.40, 126.63, 125.16, 6511, 8.15, 174, 3099, 47.60
APCOTEXIND, EQ, 23-Oct-2025, 359.55, 359.55, 361.00, 352.05, 353.25, 353.30, 355.69, 7874, 28.01, 711, 4420, 56.13
APEX, EQ, 23-Oct-2025, 231.27, 261.00, 261.00, 245.20, 246.00, 248.35, 251.70, 1654702, 4164.81, 19290, 237238, 14.34
APEXECO, SM, 23-Oct-2025, 130.00, 140.00, 140.00, 130.35, 130.35, 130.35, 132.66, 11200, 14.86, 7, 6400, 57.14
APLAPOLLO, EQ, 23-Oct-2025, 1752.10, 1760.00, 1771.00, 1750.00, 1750.00, 1753.60, 1758.19, 197842, 3478.45, 14735, 114305, 57.78
APLLTD, EQ, 23-Oct-2025, 932.80, 935.05, 938.15, 918.00, 924.00, 921.55, 926.00, 59977, 555.39, 8820, 37527, 62.57
APOLLO, EQ, 23-Oct-2025, 298.30, 302.20, 303.00, 286.15, 289.50, 289.50, 291.66, 4048516, 11807.90, 46989, 1776491, 43.88
APOLLOHOSP, EQ, 23-Oct-2025, 8012.00, 7950.00, 8099.50, 7920.00, 7970.50, 7968.50, 8033.20, 456860, 36700.47, 72200, 333989, 73.11
APOLLOPIPE, EQ, 23-Oct-2025, 333.95, 335.00, 341.45, 317.80, 324.95, 324.45, 332.05, 349763, 1161.37, 8609, 110200, 31.51
APOLLOTYRE, EQ, 23-Oct-2025, 515.15, 515.00, 517.00, 504.25, 516.00, 513.95, 510.12, 1413312, 7209.65, 35426, 720689, 50.99
APOLSINHOT, EQ, 23-Oct-2025, 1344.30, 1344.00, 1364.90, 1339.00, 1360.50, 1350.00, 1350.56, 506, 6.83, 62, 364, 71.94
APRAMEYA, SM, 23-Oct-2025, 259.00, 260.00, 269.00, 260.00, 269.00, 269.00, 263.48, 10000, 26.35, 10, 9000, 90.00
APS, SM, 23-Oct-2025, 496.40, 496.00, 535.00, 496.00, 533.95, 530.20, 517.29, 85750, 443.58, 308, 60000, 69.97
APTECHT, EQ, 23-Oct-2025, 115.47, 115.75, 118.90, 114.20, 114.81, 114.94, 115.34, 134929, 155.63, 2080, 70339, 52.13
APTUS, EQ, 23-Oct-2025, 315.15, 319.20, 319.35, 308.25, 309.60, 309.95, 310.43, 1081057, 3355.94, 35875, 691141, 63.93
ARABIAN, SM, 23-Oct-2025, 72.05, 72.75, 72.75, 72.75, 72.75, 72.75, 72.75, 2000, 1.46, 1, 2000, 100.00
ARCHIDPLY, EQ, 23-Oct-2025, 100.65, 100.12, 104.46, 100.12, 102.25, 102.33, 102.90, 13009, 13.39, 265, 7069, 54.34
ARCHIES, EQ, 23-Oct-2025, 20.18, 20.15, 20.58, 19.55, 20.48, 20.50, 20.33, 71727, 14.58, 204, 63595, 88.66
ARCIIL, SM, 23-Oct-2025, 107.00, 105.00, 105.00, 104.00, 104.00, 104.00, 104.29, 4000, 4.17, 4, 4000, 100.00
ARE&M, EQ, 23-Oct-2025, 996.90, 997.05, 1004.05, 991.05, 1000.50, 997.75, 996.20, 299911, 2987.71, 18524, 201307, 67.12
ARENTERP, EQ, 23-Oct-2025, 45.37, 45.16, 47.38, 45.16, 47.20, 45.78, 45.77, 1928, 0.88, 20, 1037, 53.79
ARFIN, BE, 23-Oct-2025, 51.95, 52.20, 52.20, 51.01, 51.99, 51.98, 51.93, 148636, 77.18, 230, -, -
ARHAM, SM, 23-Oct-2025, 111.70, 111.75, 111.95, 107.00, 108.35, 109.00, 109.45, 36000, 39.40, 34, 22000, 61.11
ARIES, EQ, 23-Oct-2025, 371.80, 395.00, 417.75, 390.40, 398.55, 397.55, 403.70, 461822, 1864.38, 12796, 94930, 20.56
ARIHANTACA, ST, 23-Oct-2025, 512.00, 491.00, 491.10, 486.40, 486.40, 486.40, 488.15, 4000, 19.53, 10, 3200, 80.00
ARIHANTCAP, EQ, 23-Oct-2025, 100.38, 100.95, 116.95, 100.70, 112.79, 113.02, 112.46, 19632422, 22078.97, 89500, 1833604, 9.34
ARIHANTSUP, EQ, 23-Oct-2025, 422.85, 423.70, 434.65, 421.15, 426.60, 427.80, 426.56, 42865, 182.84, 1027, 22345, 52.13
ARISINFRA, EQ, 23-Oct-2025, 175.58, 176.65, 178.30, 171.23, 172.50, 174.78, 176.32, 2199877, 3878.75, 27211, 831442, 37.79
ARISTO, SM, 23-Oct-2025, 135.00, 135.00, 135.00, 135.00, 135.00, 135.00, 135.00, 6400, 8.64, 4, 6400, 100.00
ARKADE, EQ, 23-Oct-2025, 167.31, 167.90, 168.95, 166.25, 167.50, 167.37, 167.30, 247250, 413.65, 4770, 106249, 42.97
ARMANFIN, EQ, 23-Oct-2025, 1690.10, 1685.00, 1695.00, 1611.10, 1672.20, 1674.60, 1662.50, 29714, 494.00, 4632, 15008, 50.51
AROGRANITE, EQ, 23-Oct-2025, 35.67, 35.50, 36.40, 35.05, 35.30, 35.39, 35.57, 7056, 2.51, 189, 4015, 56.90
ARROWGREEN, EQ, 23-Oct-2025, 564.10, 568.00, 568.00, 548.00, 548.00, 549.35, 555.14, 20672, 114.76, 1102, 13881, 67.15
ARSHIYA, BZ, 23-Oct-2025, 1.72, 1.78, 1.80, 1.71, 1.80, 1.79, 1.78, 173685, 3.10, 101, -, -
ARSSBL, EQ, 23-Oct-2025, 519.05, 523.90, 524.00, 510.00, 511.00, 513.25, 513.93, 479433, 2463.97, 11723, 171428, 35.76
ARTEMISMED, EQ, 23-Oct-2025, 242.39, 243.70, 245.90, 239.00, 244.00, 244.00, 242.81, 124204, 301.58, 5665, 80160, 64.54
ARTNIRMAN, EQ, 23-Oct-2025, 53.12, 51.20, 58.43, 50.00, 58.43, 58.43, 56.60, 84214, 47.66, 579, 24705, 29.34
ARUNAYA, SM, 23-Oct-2025, 21.95, 21.50, 21.50, 21.50, 21.50, 21.50, 21.50, 6000, 1.29, 3, 6000, 100.00
ARVEE, EQ, 23-Oct-2025, 160.29, 160.29, 170.00, 155.41, 163.00, 161.67, 161.89, 495, 0.80, 36, 266, 53.74
ARVIND, EQ, 23-Oct-2025, 306.95, 314.05, 333.00, 312.85, 320.10, 321.85, 325.54, 1541362, 5017.82, 48184, 503259, 32.65
ARVINDFASN, EQ, 23-Oct-2025, 509.90, 515.00, 522.90, 510.60, 518.00, 512.65, 517.61, 117251, 606.91, 14582, 58556, 49.94
ARVINDPORT, SM, 23-Oct-2025, 47.50, 49.00, 50.60, 49.00, 49.55, 49.65, 49.89, 36000, 17.96, 22, 25500, 70.83
ARVSMART, EQ, 23-Oct-2025, 627.45, 627.45, 627.95, 618.85, 624.80, 624.75, 623.86, 32809, 204.68, 1917, 21538, 65.65
ASAHIINDIA, EQ, 23-Oct-2025, 938.90, 934.00, 942.90, 924.00, 931.35, 935.15, 935.44, 91815, 858.88, 6338, 46627, 50.78
ASAHISONG, EQ, 23-Oct-2025, 282.30, 286.50, 286.50, 274.00, 274.00, 275.80, 277.49, 12439, 34.52, 561, 8874, 71.34
ASAL, EQ, 23-Oct-2025, 541.10, 536.00, 541.10, 529.00, 529.00, 530.45, 534.55, 23353, 124.83, 1229, 11055, 47.34
ASALCBR, EQ, 23-Oct-2025, 1060.95, 1060.00, 1060.00, 1044.50, 1053.50, 1047.60, 1050.87, 22606, 237.56, 2214, 12732, 56.32
ASHALOG, SM, 23-Oct-2025, 71.60, 69.00, 71.45, 68.00, 68.00, 68.00, 69.38, 4000, 2.78, 4, 3000, 75.00
ASHAPURMIN, EQ, 23-Oct-2025, 665.70, 673.40, 676.90, 600.10, 604.00, 607.90, 623.63, 1270292, 7921.90, 41994, 613269, 48.28
ASHIANA, EQ, 23-Oct-2025, 293.20, 295.00, 301.95, 286.00, 286.00, 287.30, 291.28, 43661, 127.18, 2288, 26213, 60.04
ASHIMASYN, EQ, 23-Oct-2025, 22.39, 22.26, 22.89, 21.80, 21.80, 22.15, 22.40, 80692, 18.08, 495, 52850, 65.50
ASHOKA, EQ, 23-Oct-2025, 193.02, 193.11, 193.65, 189.45, 190.55, 190.75, 191.69, 402163, 770.89, 10324, 224527, 55.83
ASHOKAMET, EQ, 23-Oct-2025, 16.83, 16.84, 17.04, 16.60, 17.00, 16.98, 16.91, 21380, 3.61, 171, 13331, 62.35
ASHOKLEY, EQ, 23-Oct-2025, 136.24, 137.00, 139.45, 136.45, 137.70, 137.85, 138.35, 12839861, 17764.51, 81521, 6015196, 46.85
ASIANENE, EQ, 23-Oct-2025, 346.50, 351.00, 360.15, 347.05, 351.60, 355.20, 355.50, 263830, 937.91, 5020, 118656, 44.97
ASIANHOTNR, EQ, 23-Oct-2025, 334.65, 348.00, 348.00, 331.20, 332.05, 332.00, 333.32, 19203, 64.01, 187, 16896, 87.99
ASIANPAINT, EQ, 23-Oct-2025, 2504.60, 2518.90, 2546.00, 2496.80, 2499.70, 2502.40, 2523.09, 811738, 20480.85, 63303, 390404, 48.09
ASIANTILES, EQ, 23-Oct-2025, 64.47, 64.50, 65.50, 63.91, 64.80, 64.82, 64.73, 1147855, 742.99, 5427, 441199, 38.44
ASKAUTOLTD, EQ, 23-Oct-2025, 510.15, 510.15, 513.70, 497.00, 499.00, 500.55, 502.33, 261765, 1314.93, 14100, 129064, 49.31
ASLIND, ST, 23-Oct-2025, 74.55, 75.70, 75.70, 75.70, 75.70, 75.70, 75.70, 4000, 3.03, 2, 4000, 100.00
ASMS, BE, 23-Oct-2025, 13.72, 13.95, 13.99, 13.50, 13.90, 13.82, 13.86, 71376, 9.89, 419, -, -
ASPINWALL, EQ, 23-Oct-2025, 262.45, 267.00, 267.00, 260.25, 264.25, 264.25, 264.59, 95, 0.25, 25, 68, 71.58
ASPIRE, SM, 23-Oct-2025, 20.70, 20.15, 20.15, 19.75, 20.00, 20.00, 19.99, 16000, 3.20, 8, 16000, 100.00
ASTEC, EQ, 23-Oct-2025, 699.50, 702.80, 709.00, 684.80, 698.80, 687.80, 695.02, 92623, 643.75, 4022, 37015, 39.96
ASTERDM, EQ, 23-Oct-2025, 722.95, 723.00, 732.20, 719.25, 719.45, 720.50, 724.07, 1102583, 7983.52, 52490, 686743, 62.28
ASTRAL, EQ, 23-Oct-2025, 1446.70, 1446.70, 1462.00, 1435.20, 1460.00, 1455.80, 1453.67, 833768, 12120.20, 34044, 542164, 65.03
ASTRAMICRO, EQ, 23-Oct-2025, 1104.85, 1108.00, 1110.60, 1075.20, 1079.00, 1080.00, 1084.61, 320357, 3474.64, 13354, 172589, 53.87
ASTRAZEN, EQ, 23-Oct-2025, 9306.50, 9306.00, 9339.00, 9248.00, 9301.50, 9301.00, 9301.78, 4291, 399.14, 1699, 2771, 64.58
ASTRON, EQ, 23-Oct-2025, 10.35, 10.40, 10.46, 10.20, 10.20, 10.33, 10.37, 41718, 4.33, 272, 31831, 76.30
ATALREAL, EQ, 23-Oct-2025, 24.77, 24.97, 24.97, 24.11, 24.11, 24.25, 24.48, 2272669, 556.37, 1707, 948985, 41.76
ATAM, EQ, 23-Oct-2025, 90.22, 90.30, 90.30, 89.25, 89.30, 89.70, 89.90, 6140, 5.52, 201, 4925, 80.21
ATCENERGY, SM, 23-Oct-2025, 55.65, 57.25, 58.25, 55.00, 57.00, 56.80, 57.43, 54000, 31.01, 44, 37200, 68.89
ATGL, EQ, 23-Oct-2025, 623.30, 629.75, 629.75, 622.00, 623.50, 623.40, 624.88, 549010, 3430.66, 14220, 200522, 36.52
ATHERENERG, EQ, 23-Oct-2025, 765.85, 770.00, 773.50, 713.70, 732.00, 733.40, 734.09, 6165372, 45259.53, 128497, 1148674, 18.63
ATL, EQ, 23-Oct-2025, 35.08, 35.60, 35.60, 34.53, 34.75, 34.75, 34.83, 253668, 88.35, 2296, 127148, 50.12
ATLANTAA, BE, 23-Oct-2025, 50.15, 49.17, 50.05, 47.64, 47.64, 47.73, 48.24, 163912, 79.08, 1210, -, -
ATLANTAELE, EQ, 23-Oct-2025, 1026.10, 1038.60, 1068.95, 1014.05, 1039.00, 1045.65, 1045.54, 355816, 3720.18, 21323, 128628, 36.15
ATLASCYCLE, EQ, 23-Oct-2025, 117.93, 119.10, 119.10, 115.00, 117.00, 115.78, 116.44, 6907, 8.04, 158, 4649, 67.31
ATMASTCO, SM, 23-Oct-2025, 198.50, 202.00, 202.00, 199.00, 199.00, 199.00, 200.29, 6000, 12.02, 15, 5200, 86.67
ATUL, EQ, 23-Oct-2025, 5997.00, 6009.50, 6010.50, 5901.50, 5920.00, 5936.50, 5930.81, 41428, 2457.02, 7547, 27229, 65.73
ATULAUTO, EQ, 23-Oct-2025, 496.60, 495.00, 498.50, 490.35, 490.70, 492.35, 494.68, 67430, 333.57, 3400, 29223, 43.34
AUBANK, EQ, 23-Oct-2025, 861.35, 861.05, 884.00, 861.05, 870.00, 870.70, 874.17, 4807671, 42027.32, 83262, 2477416, 51.53
AURDIS, SM, 23-Oct-2025, 131.35, 131.35, 144.80, 131.35, 144.80, 144.80, 136.86, 4375, 5.99, 6, 3125, 71.43
AURIGROW, EQ, 23-Oct-2025, 0.58, 0.58, 0.59, 0.57, 0.59, 0.58, 0.58, 4482222, 25.93, 3288, 2750352, 61.36
AURIONPRO, EQ, 23-Oct-2025, 1195.30, 1208.00, 1224.80, 1162.70, 1171.40, 1171.00, 1197.26, 142930, 1711.25, 12308, 71488, 50.02
AUROIMPEX, SM, 23-Oct-2025, 44.95, 46.00, 46.65, 45.15, 46.65, 46.55, 45.86, 11200, 5.14, 7, 8000, 71.43
AUROPHARMA, EQ, 23-Oct-2025, 1100.50, 1120.00, 1120.50, 1096.20, 1100.00, 1099.10, 1108.51, 885643, 9817.46, 30316, 500785, 56.54
AURUM, EQ, 23-Oct-2025, 180.54, 180.54, 181.21, 173.00, 173.81, 175.05, 176.68, 45654, 80.66, 1044, 27303, 59.80
AUSOMENT, EQ, 23-Oct-2025, 104.27, 101.45, 104.00, 100.50, 102.97, 102.03, 102.34, 5198, 5.32, 218, 4215, 81.09
AUTOAXLES, EQ, 23-Oct-2025, 1710.30, 1712.00, 1730.00, 1682.00, 1700.00, 1701.70, 1704.47, 5589, 95.26, 957, 3149, 56.34
AUTOBEES, EQ, 23-Oct-2025, 279.75, 281.50, 281.50, 278.76, 279.60, 279.17, 280.26, 274411, 769.06, 2864, 191655, 69.84
AUTOIETF, EQ, 23-Oct-2025, 28.01, 28.06, 28.29, 27.75, 27.97, 27.91, 28.03, 432459, 121.24, 2118, 354316, 81.93
AUTOIND, EQ, 23-Oct-2025, 71.54, 72.58, 72.91, 70.48, 71.90, 71.16, 71.52, 40550, 29.00, 865, 22188, 54.72
AVADHSUGAR, EQ, 23-Oct-2025, 423.90, 423.90, 435.90, 423.00, 429.00, 429.45, 428.80, 23459, 100.59, 856, 13325, 56.80
AVALON, EQ, 23-Oct-2025, 1214.90, 1230.40, 1233.50, 1121.00, 1125.00, 1125.80, 1153.52, 302347, 3487.64, 26586, 116848, 38.65
AVANTEL, EQ, 23-Oct-2025, 181.82, 183.00, 188.89, 177.50, 179.80, 180.40, 181.59, 6329041, 11492.62, 45741, 1758827, 27.79
AVANTIFEED, EQ, 23-Oct-2025, 691.15, 750.00, 760.00, 720.00, 720.95, 728.45, 729.93, 2333430, 17032.48, 65547, 562510, 24.11
AVG, EQ, 23-Oct-2025, 221.50, 222.00, 232.00, 222.00, 225.15, 224.00, 224.80, 13979, 31.42, 316, 9461, 67.68
AVIANSH, SM, 23-Oct-2025, 119.55, 121.00, 121.00, 118.00, 118.00, 118.70, 119.09, 8000, 9.53, 8, 6000, 75.00
AVL, EQ, 23-Oct-2025, 558.65, 560.00, 562.30, 546.70, 551.20, 550.55, 551.62, 169917, 937.30, 15413, 90202, 53.09
AVONMORE, EQ, 23-Oct-2025, 18.16, 18.21, 18.48, 17.86, 17.99, 17.98, 18.02, 162233, 29.23, 569, 129013, 79.52
AVPINFRA, SM, 23-Oct-2025, 175.00, 178.95, 179.50, 170.00, 170.00, 170.65, 174.09, 48800, 84.96, 56, 37600, 77.05
AVROIND, EQ, 23-Oct-2025, 139.92, 139.92, 142.57, 135.00, 136.20, 136.84, 137.85, 13272, 18.30, 515, 9489, 71.50
AVTNPL, EQ, 23-Oct-2025, 69.09, 69.09, 71.00, 69.09, 69.50, 69.46, 69.70, 34991, 24.39, 1240, 19822, 56.65
AWFIS, EQ, 23-Oct-2025, 618.25, 619.00, 623.70, 608.15, 614.05, 614.50, 615.82, 226193, 1392.95, 14492, 126718, 56.02
AWHCL, EQ, 23-Oct-2025, 525.70, 537.95, 537.95, 526.10, 531.10, 530.15, 530.77, 59343, 314.97, 2671, 34045, 57.37
AWL, EQ, 23-Oct-2025, 261.40, 260.55, 261.65, 259.30, 259.85, 260.10, 260.49, 1877668, 4891.12, 37112, 1250164, 66.58
AXISBANK, EQ, 23-Oct-2025, 1237.30, 1246.00, 1276.10, 1241.30, 1253.60, 1258.80, 1263.78, 14611221, 184654.24, 265893, 9540541, 65.30
AXISBNKETF, EQ, 23-Oct-2025, 597.08, 590.00, 602.50, 516.94, 595.41, 596.26, 600.16, 5749, 34.50, 89, 5339, 92.87
AXISBPSETF, EQ, 23-Oct-2025, 13.01, 13.40, 13.40, 12.95, 13.01, 13.01, 13.02, 35528, 4.63, 461, 22118, 62.26
AXISCADES, BE, 23-Oct-2025, 1507.50, 1517.20, 1530.00, 1450.00, 1493.00, 1478.00, 1486.76, 37082, 551.32, 2838, -, -
AXISCETF, EQ, 23-Oct-2025, 129.85, 130.65, 131.85, 128.84, 129.15, 128.99, 130.04, 4204, 5.47, 67, 2794, 66.46
AXISGOLD, EQ, 23-Oct-2025, 106.54, 103.87, 103.87, 96.00, 102.35, 102.40, 101.11, 2773205, 2803.93, 12362, 1349743, 48.67
AXISHCETF, EQ, 23-Oct-2025, 152.48, 152.41, 154.13, 152.00, 152.00, 152.33, 152.93, 6481, 9.91, 109, 6061, 93.52
AXISILVER, EQ, 23-Oct-2025, 150.63, 160.00, 160.00, 139.47, 143.95, 144.54, 143.48, 1995077, 2862.51, 10424, 1080265, 54.15
AXISNIFTY, EQ, 23-Oct-2025, 283.51, 292.02, 292.02, 283.61, 284.35, 284.45, 286.24, 25868, 74.04, 265, 21973, 84.94
AXISTECETF, EQ, 23-Oct-2025, 383.14, 388.02, 395.05, 387.68, 391.02, 392.10, 391.59, 12929, 50.63, 194, 10154, 78.54
AXISVALUE, EQ, 23-Oct-2025, 29.98, 30.88, 30.88, 29.01, 30.06, 29.97, 30.00, 33048, 9.91, 186, 29370, 88.87
AXITA, EQ, 23-Oct-2025, 8.43, 8.48, 8.54, 8.40, 8.45, 8.41, 8.41, 967646, 81.41, 1422, 354687, 36.65
AXSENSEX, EQ, 23-Oct-2025, 88.17, 88.50, 90.70, 87.01, 87.13, 87.13, 87.69, 4519, 3.96, 97, 2621, 58.00
AYMSYNTEX, EQ, 23-Oct-2025, 185.42, 186.00, 189.90, 172.70, 173.32, 174.68, 177.32, 39965, 70.86, 1507, 24969, 62.48
AZAD, EQ, 23-Oct-2025, 1668.10, 1675.90, 1694.50, 1644.10, 1651.90, 1649.80, 1669.56, 163059, 2722.38, 13543, 86170, 52.85
BABAFP, SM, 23-Oct-2025, 33.00, 33.10, 33.10, 33.10, 33.10, 33.10, 33.10, 1600, 0.53, 1, 1600, 100.00
BAFNAPH, BE, 23-Oct-2025, 141.00, 138.18, 138.18, 138.18, 138.18, 138.18, 138.18, 986, 1.36, 16, -, -
BAGDIGITAL, ST, 23-Oct-2025, 113.00, 113.00, 118.65, 113.00, 118.65, 118.65, 118.53, 78400, 92.93, 29, 78400, 100.00
BAGFILMS, EQ, 23-Oct-2025, 6.86, 6.94, 8.00, 6.80, 7.70, 7.74, 7.65, 1723420, 131.88, 2470, 639954, 37.13
BAHETI, SM, 23-Oct-2025, 573.90, 610.95, 610.95, 577.55, 594.05, 595.70, 589.02, 84000, 494.78, 186, 36750, 43.75
BAIDFIN, EQ, 23-Oct-2025, 10.65, 10.70, 11.49, 10.35, 10.48, 10.38, 10.57, 97758, 10.34, 456, 75223, 76.95
BAJAJ-AUTO, EQ, 23-Oct-2025, 9118.00, 9136.00, 9157.00, 9017.00, 9036.00, 9047.00, 9080.84, 249420, 22649.44, 31795, 145147, 58.19
BAJAJCON, EQ, 23-Oct-2025, 272.84, 272.84, 277.50, 269.56, 273.19, 273.16, 273.68, 931321, 2548.83, 15183, 455394, 48.90
BAJAJELEC, EQ, 23-Oct-2025, 542.20, 545.60, 546.00, 530.70, 532.10, 533.05, 535.58, 130379, 698.28, 8641, 61245, 46.97
BAJAJFINSV, EQ, 23-Oct-2025, 2169.10, 2170.00, 2195.00, 2159.10, 2176.00, 2176.60, 2178.89, 1291839, 28147.75, 97134, 660270, 51.11
BAJAJHCARE, EQ, 23-Oct-2025, 456.75, 456.75, 460.10, 445.70, 449.85, 449.60, 452.14, 119474, 540.19, 4150, 53796, 45.03
